image_id,image_path,extracted_text,genre,character_count,caption,spoiler_label,,,,,,,
741be974-4735-404b-b3e0-6710db64494c,cpp\741be974-4735-404b-b3e0-6710db64494c.jpg,"AMAZING! RApio WORKS INDEFINITELY! LISTEN ANYTIME Complete! Sel to liao eon without anyone else. knowing that you are listening to music, sports, news, weather, etc, Order your Lifetime Pocket Radio now before the major sporting events this, ae ee oar gues supplies. VALUE! ow AVAILABLE WHILE THe SUPPLY LASTS, AT THE UNBELIEV ABLY LOW PRICE OF JUST 4. 95! And lo On er an a e u ar u remember, there's absolutely nothing to go out of order. The Lifetime Pocket Radio is not a toy, but a precision in 9. strument constructed and. designed for ae your own personal use. arettes Heres. What You Get When You Order e Complete ready to. play Lifetime Pocket Radio in attractive case, with calibrated. tuning dial. Nothing to z pay the postman when he delivers COMPLETE WITH ANTENNA FURNISHED AT NOEXTRR Cost To. e dante Aid type speaker. Feather weight. Excellent clarity and fidelity. . i eee inconspicuous . . . lets you listen in bed without disturbing others. your radio. Almost invisible. Order Now 4. 95. WILL LAST Norra te INDEFINITELY! e The Lifetime Pocket Radio comes built into AG cessue. a colorful, durable, shockresistant plastic Per enees ease, completely enclosed . . . no bigger To Buy or than a pack of cigarettes regular size. Carry Around Easily slips into your pocket or purse. Its fine, attractive pearance rivals portable. No Tubes to Burng lling for many times the price. Out or Replace pe Skee FEATHERWEIGHT aaeatag A Featherweight! The entire Lifetime Pocket NER One Radio weighs so little that you'll be amazed. DOWN! Just 4 ounces complete! So light, so small, 80 inconspicuous that you'll hardly know LISTEN TO YOUR you have it with you. Fill in and mail the s coupon today while the limited supply FAVORITE PROGRAMS! Gaita a No matter where you are you can ON ale your oe eens without sop othering anyone, else. Take the Life HOW DOES THIS. tine Pathol Reis ullr yo hicvevee AMAZING POCKETSIZE oy ff Bere at only weighs 4 canes . and its so convenient to carry aroun RADIO FUNCTION? with you that you'll wonder how you Scientists and electronic engineers work Ver Zot along without it. No main ing together, perfected and developed the Aerance costs whatever, 3. nothing special new circuits found in the Lifetime Wea! out. nothing to replace Pocke! radio. The special power source is a . nothing addi newtype, selfpowered rectifier called a tional to buy now LIFETIME POCKET RADIO, germanium diode. This, together with the or at any time. specially designed ferrite loop antenna Why not rush your 4 ec nprene Na Maree BY ' order today. Sim! Please rush me Lifetime Pocket Radio for only 4. 95 on Money the new circuit design, ply send the cou 54k Guarantee. pon below. with y 1 enclose 4. 95 Cash, Check or Money Order. your remittance Send postage prepaid . . . save 90c postage by sending 4. 95 4 and your lifetime with order. Pocket Radio will be shipped to you at once. You will be delighted beyond your wildestexpec tations, Dept. CC11 Address. oe oe ee ed",Sports,0,"The Lifetime Pocket Radio is not a toy, but a precision in 9. strument constructed and. designed for ae your own personal use. The entire Lifetime Pocket NER One Radio weighs so little that you'll be amazed. Just",non-spoiler,,,,,,,
74317809-d212-40cf-ab78-b888ed9cd892,cpp\74317809-d212-40cf-ab78-b888ed9cd892.jpg,"MOCCASIN WORKS FREE. .. THE 8 NKS ITS POIGON FANGS DVe GOT FLOWING. .. NOW TO CUT A STRIP OF CLOTH FROM My FANTS FOR A TOURNIQUET. WS DIZ. TRY TO SUCK SOME OF THE VEMOM FROM THE WOUND THOSE OTHER ORNERS MUST HAVE GONE ON AND TI CAKT WAIT FOR A PICKUP BOAT. 2M GETTNG SICK ANO FOGGY. vee YOU Nite DION'T STRIKE Z OONT A TH ERA TO YOURSEL Z DON'T WANT TO TA, CHANCES. Y ARE YOU SURE OION'T BITE You? I KNOW TWO GUYS WHO i pd BETTER GET TOA ga DocToe. .. Ano quick! FA . AS RONALD KANE RACES HIS MOST OEADLY FOE. .. THE VENOM THAT IS WORKING IN HIS",Comedy,1,"""This Is It"" is CNN's weekly, offbeat look at what's trending on social media. This week, Jarrett ponders the meaning of the word ""ano""",non-spoiler,,,,,,,
7459d4da-108a-41d8-91a5-d1eb935e8556,cpp\7459d4da-108a-41d8-91a5-d1eb935e8556.jpg,"COCKING THE GUNHE TOOK FROM TSINTU e5 BURSTS INTOTHE CABIN. . . UP WITH YOUR HANDS LONE MOVE, AND TLLFIRE! YOU ARE VERY BRAVE, K51, BUT ALSO VERY FOOLISH, FOR MY MEN ARE ALL AROUND THIS SHIP AND WILL A TYPHOONS IF IT HITS THIS , SHIP WE'RE DONE FOR! THE BLUE BEETLE PAGE 59 NOW FOR THE BUSINESS AT CAUT i0U' Ly COMING. UP T OLIN SLINS HAND! WE'VE GO1 TO STOP KSIHEARS H LIN SUNAND MUSSONi FROM STARTING A REVOLT! THE TABLES ARE TURNED! YOUR LITTLE GAME IS AT AN END. . ARREST YOU IN THE NAME OF THE UNITED STATES GOVERNMENT! SUDDENLY, FROM THE NORTHEAST. A TYPHOON TWIS ITS WAY ACROSS THE PATH OF ee",Action,2,"K51: ""You are very BRAVE, K51, but also very FOOLISH, FOR MY MEN ARE ALL AROUND THIS SHIP AND WILL A TYPHOONS IF IT HITS THIS , SHIP WE'",non-spoiler,,,,,,,
74718097-d7eb-40be-bd4e-204f87056fcf,cpp\74718097-d7eb-40be-bd4e-204f87056fcf.jpg,"SLOWLY THE JOY WHICH WAS DRAINED OUT OF MY LIFE BY FATHER'S DEATH CAME SEEP AND HE NOW I'VE GOT SAYS THAT FOR LONG! GOOD NEWS FOR I WAS OFSPERATE AND I NEEDED A YOBS0 2 TOOK 71 BUT. ZMUST THIS HE HAS A AQMIT THAT EWA A BIT ASHAMED SURPRISE ING. BACK INTO AY HEART. 1. WONDER WHAT TOM'S OPENED IT! TOM 15 COMING TO SEE YOU 5 IT. .. ITS INA OH, 1M SO SORT OF RESTAU HAPPY FOR RANT OUT OF you, NANCY! TOWN, MOTHER! IN TWO WHAT KIND 7 YOU NEVER HEARD WEEKS! OF A JOB OF ITITS A pd aes NEW PLACE! G SURPRISE 1S? DOES HE STILL WANT ME TO BE HIS WIFE2 OHH, I HOPE SO! . THE NEXT EVENING J WENT TOTHE MIGHT CLUB AND 70 MY NEW JOB! ZI WAS FRIGHTENENED AND MY THOUGHTS PLAGUED ME WITH THE AWFUL THINGS WHICH COULD HAPPEN TO ME. .. BUTBUT THIS PLACE. .. AND THIS JOB. .. TITS. .. MYMY! YOU'RE SHAKING LIKE A SCARED KITTEN, CHILD! BUT THERE'S NOTHING TO BE FRIGHTENED OF OR ff ASHAMED COME INTO MY OFFICE, NANCY! FIRST THING WE HAVE TO DO IS GET YOU FITTED FOR SOME COSTUMES ! rms IT'S A JOB JUST LIKE ANY OTHER JOB! IT'S THE PEOPLE WITH SMALL MINDS WHO THINK THAT MODELS, SHOWGIRLS AND CIGARETTE GIRLS ARE ALL SHAMELESS HUSSIES! BUT. THOSE GIRLS ARE PEOPLE, NANCYREAL, HONEST, DECENT PEOPLE LIKE YOU ARE! ee SEE THAT HATCHECK GIRL OUT THERE? THAT'S LILLIAN! SHE WORKS HERE NIGHTS 4 TO HELP HER KOREAN VET HUSBAND GET HIS DEGREE WHILE HE'S DOING HIS HOMEWORK AND BABYSITTING WITH THEIR LITTLE DAUGHTER! SUPPORTING AND THE CIGARETTE GIRL! THAT'S MARGIE! HER MOTHER AND FATHER WERE KILLED IN AN ACCIDENT AND SHE'S SOMETHING, MRS. FOSTER IM NOT TWO YOUNGER FRIGHTENED SISTERS By",Mystery,3,NANCY: I was ofSPERATE AND I NEEDED A YOBS0 2 TOOK 71 BUT. ZMUST THIS HE HAS A AQMIT THAT EWA A BIT ASHAMED SURPRISE ING,spoiler,,,,,,,
749a89d5-c877-45e5-a178-a9ef6861277c,cpp\749a89d5-c877-45e5-a178-a9ef6861277c.jpg,"HAVE YOU CHECKED YOUR STAFF FOR ANYONE 4UISSING 7, SOENTIST BY THE NAME OF STAL BERG 18 ru1ssING Barter iF THAT ATOM GUN FALLS INTO THE WRONG HANDS OUR VERY EXISTENCE S MPERILLED ONE CHARGE FROM T CAN DESTROY A WHOLE SQUADRON OF AIRCRAFT 2 aa HE LIVES AT BAMFORD, NUMBER SIX RUSSELL ROAD TS WORTH LOOKING INTO, HARTL Gf kL PAY Hi, A CALL PROFESSORS HAVE A HUNCH 17 MAY LEAD US . SOMEWHERE INFACT HE MAY EVEN BE X2 F LOOKS AS THOUGH IM TOO LATE, SOME ONES CALLED AND 4EFT A SOUVENIR i BEHIND STICKING THERES SOMETHING WRITTEN ON THE WALL IW PENCE IN STLBERG BUTS 2 STALBERG, THE sPy, HAD WRITTEN A MESSAGE ON THE",Mystery,2,"Stal Bergen is a 7-year-old SOENTIST by the name of STAL BERG 18 ru1ssing Barter. He lives at BAMFORD, NUMBER SIX RUSSELL RO",non-spoiler,,,,,,,
74d1d2a9-3ffd-4103-89ef-fc3fce281d5f,cpp\74d1d2a9-3ffd-4103-89ef-fc3fce281d5f.jpg,"TEXAS RANGERS IN ACTION BUTIT DIDN'T GET TUH THIS PART OF THE STATE YET CAPTAIN It'S. .. I'S NOT POSSIBLE NEW BLAKE, DOWN IN EL PASO WILL MEN LIKE THAT SHOULON'T. SEND SOMEONE UP HERE SOON THEN MARTIN S AND HIS GANG WILL BE GONE. quaint a co PRESWICK, WELL, WELL Y THE DUDE LOOK, MARTIN, TM GREEN, I WAS IS STILL IN TOWN ADMIT IT. I MAY HAVE MADE A. Bea NNN MISTAKE BUT IT'S OVER NOW. UNDER a SIAND. .. BUT Ve, NOT FOR ME. IT'SNorT, PRESWICK YOU'LL ONLY . LEAVE TOWN ONE WAY NOW YUH HAD YORE CHANCE, I DON'T KNOW MUCH ABOUT GUNS BUT I THINK I CAN . HIT YOU FROM THIS DISTANCE . ALLI WANT 1S TO GET ON THAT HORSE AND GET OUT,",Action,1,"""I MAY HAVE MADE A. Bea NNN MISTAKE BUT IT'S OVER NOW. Under a SIAND. .. But Ve, Not For me""",non-spoiler,,,,,,,
74dbcd60-ef75-49d9-82d9-3f3bf2ccb51c,cpp\74dbcd60-ef75-49d9-82d9-3f3bf2ccb51c.jpg,"WELCOME BACK TO THI VILLAGE MY SON. GREAT FEAST TAKES PLACE. THE TIGER IS DEAD HE IS WELCOMED BACK TOHIS VILLAGE AS R HERO, AND A eq oi a ry E 4 pat a a ay OL A Fd 4 2 o hay tsi Ss EN ay Ke ez Z I HELPED KILL THE MANEARTER TO MY VILLAGE",Superhero,1,The Tiger is dead. WELCOME BACK TO THI VILLAGE MY SON. GREAT FEAST TAKES PLACE.,non-spoiler,,,,,,,
74e3e810-72e8-46ea-a4ce-50b9ef900bc5,cpp\74e3e810-72e8-46ea-a4ce-50b9ef900bc5.jpg,MOTION PICTURE COMIC,Comedy,0,"CNN.com will feature iReporter photos in a weekly Travel Snapshots gallery. Visit CNN.com/Travel each week for a new gallery of snapshots. This week, we look at the U.S. presidential election.",non-spoiler,,,,,,,
74ed8fbf-31a8-4f07-8b74-9900ed84afbf,cpp\74ed8fbf-31a8-4f07-8b74-9900ed84afbf.jpg,"a TLL TEACH YOUTC FEET Ok LUNGE AT ME, YOU BLACK DEVIL ZL DON'T LIKE TO KILL SNAKES I FRONT OF MY SISTER! GET OWT T i RAHA Kaa . , EVERYBODY KNOWS WE NEVER MINO. .. HE SPENT OUR LAST CENT THING FOR THE ON BLACK CAPTAIN, WE WON'T HAVE F HE WINS A PURSE CIKE OP THAT WHIP, Ys H GILK f c eo NOW YOULL GET NO OFFER FROM ME AND APTER THE RACE, YOULL HAVE . 7TO SELL THAT PLOW HORSE AMES S THE ONLY MAN WHO CAN KIDE BLACK CAPTAIN. F SOMETHING SHOULD HAPPEN TO EITHER OF THEM, MY cA TAMOUNT. COLWLON'7T",Drama,2,"""I'm the only man who can KIDE BLACK CAPTAIN. F SOMETHING SHOULD HAPPEN TO EITHER of them, my cA TAMOUNT. COLWLON'7TT""",non-spoiler,,,,,,,
750b6d75-b887-4588-8802-79b2ea9fdc69,cpp\750b6d75-b887-4588-8802-79b2ea9fdc69.jpg,TWO SPEARS! AYE! AND THERE THE FOOTPRINTS! I ZOUNDS! DONT TELL ME CHOCKY THOSE GYPSY MOTHS ARE AND CHONNY HAVE BEEN CAPTURED ALWAYS SEEKING CAPTIVES AND TAKEN TO THE CAVES OF CRAG TO DIG OUT LARGER CAVES! UH. .. DONT YOU THINK IO BETTER STAY HERE,Crime,1,"""I ZOUNDS! DONT TELL ME CHOCKY THOSE GYPSY MOTHS ARE AND CHONNY HAVE BEEN CAPTURED ALWAYS SEEKING CAPTIVES AND TAKEN TO THE CA",non-spoiler,,,,,,,
75143ed2-a21c-4833-b733-a83f7f32e91d,cpp\75143ed2-a21c-4833-b733-a83f7f32e91d.jpg,"QLOWLY THE OREAD VEHICLE CREAKS 70. A HALT. SLOWLY 7S TERRBLE ORIVER LURCHES OUT. SLOWLY HE STALKS TOWARD YOUR HOME WITH AY YF 46 SPINE CHILLING MERCHANOISE. .. ERE 1S THE QUART OF 000 YOU ORDERED Rg The City y weg Ratt mice ee WE or at is ue ' Lh er oie aie s WA ait vues ee One eew 4 1S INCLUDED IN THE DEAL. YOU CAN TAKE POSSESSION IMMEDIATELY I'M SO HAPPY, NOT VERY DARLING! NO PETER QOYLE AND HIS LOVELY, YOUNG WIFE, ANNE WERE DELIGHTEO TO BUY THE GLOOMY OLO HOUSE OW A G. 2. LOAN. .. Ce i SHALL I, DARLING I'LL LEAVE THE SIGN. . AND IT'S YOURS. .. TO A TINY, CROWDED IT'S A WONDERFUL BUY. .. APARTMENT ! THOSE",Drama,0,"No, not very DARLING! No PETER QOYLE and his LOVELY, YOUNG WIFE, ANNE WERE DELIGHTEO TO BUY THE GLOOMY OLO HOUSE OW A G.",non-spoiler,,,,,,,
75162e8a-6ae1-48c9-b999-28238bab654d,cpp\75162e8a-6ae1-48c9-b999-28238bab654d.jpg,"PAGE 60 SCIENCE COMICS OH! OHWELCOME TO OUR SPECIAL YOU DON'T NEED A HOSPITALITY, THE TORTURE CHAMBER pp CRYSTAL GLASS I'VE ALWAYS WANTED YOU TWO TO FEEL WS TO FORESEE YouR MY CHOICEST INSTRUMENTS! FUTURE! LASH HIM GOOD ' How Do You LiKe AND TIGHT! HE'S THE APPETIZER OF A WILD ONE 4 GOODGooDA LITTLE MORE OF IT!",Sci-Fi,1,"WELCOME to our special YOU DON'T NEED A HOSPITALITY, THE TORTURE CHAMBER pp CRYSTAL GLASS. I'VE ALWAYS WANTED YOU TWO TO FEEL WS TO FOR",non-spoiler,,,,,,,
752a9737-8231-48bb-8f2c-727c267037cc,cpp\752a9737-8231-48bb-8f2c-727c267037cc.jpg,"WELL, MEN, THE WAR DEPARTMENT MADE A SCREEN ACTOR OUT OF ME! HOW. WAS, Sou'Re PELL REPAIR HAVE THEM. WONDERFUL, THIS SHIP ALL REPAIRED CAPTAIN Ss AND GO BACK WA AND WE'LL NERSKN A GOODOVICH! AERO! ef TO MARS FOR, 7 ALL GO, NOUR FATHER CAPs AN THAT PICTURE WE ALL UNITED, REGARDLESS OF NATIONALITY, AGAINST A COMMON ENEMY ""WE STILL HAVE A COMMON ENEMY TOS FIGHT. .. DISTRUST OF EACH OTHER OF OUR OFFICERS . . OF OUR GOVERNMENTS LET US UNITE FOR PEACE AS WE DID FOR WAR! i CAPTAIN AERO'S RIGHT IN ANN LANGUAGE",Action,1,"""WE'LL NERSKN A GOODOVICH! AERO! ef TO MARS FOR, 7 ALL GO, NOUR FATHER CAPs AN THAT PICTURE WE ALL UNITED, REGARDLESS OF NATIONAL",spoiler,,,,,,,
75720c16-f4a1-48e1-a3ca-0de5220eb9bb,cpp\75720c16-f4a1-48e1-a3ca-0de5220eb9bb.jpg,"WWHAT IS THAT THING? THAT WAS THE GRASS IT LOOKS LIKE A WE WERE WALKING ON COVERING OF JUST A FEW SECONDS AGO LIVING TISSUE THE ENTIRE GROUND IS ALIVE THE DOMINANT LIFE HERE IS LOOK YONDER THE SHIP IS BY THIS SAME LIFE INTELLIGENCEWE ARE AS MUCH FOOD TO THEM AS OUR OWN . BEEFSTOCK ONEARTH HE TRIO DIDN'T WAIT TO INVESTIGATE ANY LONGER THEY WERE RUNNING BACK TO THE SHIP AS FAST AS THEIR LEGS COULD CARRY THEM. SUDDENLY, ONE OF THE FLOWERS OVERHEAD SENT, DOWN A WHIP LIKE VINE, AND. .. SO AAAHHHH HELP! I'M CAUGHTS jy DAWSON BLAST AWAY, OR HE'LL BE DEAD IN SECONDS J AY THE ALIEN LIFE FORM CLOSED IN ABOUT THEM, BUT THE TWO MADE THE SHIP JUST IN THE WICK OF TIME. MINUTES LATER, ONCE INSIDE, WE CAN THINK OF OUR THESE PLANTS SEEM TO HAVE A SOCIETY SIMILAR TO OUR BEESOCIETY THERE ARE THE WARRIOR PLANTS ADVANCING TOWARDS US, ESCORTED BY THE WORKER PLANTS WHICH CLEAR THE PATHAND SURROUNDED BY THE"" DRONE TREES CLOSING EVERYTHING IN BY THEIR THORNS IT'S A PLANETWIDE CARNIVOROUS RAP, AND WE'RE THE BAIT CAUGHTHN 7 PATHE CENTER OF IT p T Yy",Mystery,0,"The BAIT CAUGHTHN 7 PATHE CENTER OF IT p T T Yy. There are the WARRIOR PLANTS ADVANCING TOWARDS US, ESCORTED by the WORKER PLANTS.",non-spoiler,,,,,,,
7589dc25-e847-44c1-8443-de6cedb32976,cpp\7589dc25-e847-44c1-8443-de6cedb32976.jpg,"Tis WAS ONE CASE WA MILLION, AND THE DOCTOR HAD MUCH TO THINK ABOLIT. . MUCH TO HAVE AT HIS FINGERTIPS, FOR 17 WAS GOING TO TAKE A LOT OF EXPLAINING. . SISTER HAD BEEN A GENIUS. ME I COULD OMY LOCATE SOME LOCAL RECOROS ! HER BIRTH CERTIFICATE, ORs YOU KNOW TOO MUCH, YOU QUESTIONASKING ern pyr OLD FOOL! Ze 7COME QUICK! SOMEY NEVER YOU MIND, THING TERRIBLES DARLING! THAT'S HAPPENED TO THE NICE DOCTOR. .. FIRE, sane i. .. IT'S INCREDIBLE! AND T'S PRODUCED NOT OWLY MURDER, BUT A OREADFUL MISCARRIAGE OF JUSTICE. .. FTL i SHE'LL PAY iM THE LONG RU AND YOUR NOTES ON ME WON'T DO YOU ANY GOOD BRY NOW, SO I'LL GET RID OF THEM, TOO! SEVERAL HOURS LATER, SISTER WAS i SAFELY TUCKED IM BE0, AND. .. 7 POOR LITTLE THING! WHAT cOULD HAVE GOTTEN INTO THAT DOCTORT TAKING HIS OWN LIFE PRACTICALLY ag IN FRONT. OF THIS SWEET 3 ae HILO WE WON'T HAVE HER a LONG. .. SOMEONE IF SOON! SURE TO ADOPT Sy",Horror,1,Sister was just 17 when she was taken from her father by a doctor. The doctor had much to explain to her about what happened.,non-spoiler,,,,,,,
75c498db-c312-4209-bb72-5d1b3eaab232,cpp\75c498db-c312-4209-bb72-5d1b3eaab232.jpg,THAT NIG. AND NEXT MORNING pan! vpn. THE XP2. GONE THERE'S No DOUBT PBouT 17 DAM THE X. PINC DOS THERE'S ONLY ONE THING . IS IN MossoRAVIA RIGHT NOW. TO Do. GET IT BACK! 5 N WHAT CAN WE Do? 5 LETS Go! OR So TNL,Action,3,Vpn. The XP2. GONE. There's No DOUBT PBouT 17 DAM THE X. PINC DOS THERE'S ONLY ONE THING . IS IN MossoRAVIA RIGHT NOW. TO Do,non-spoiler,,,,,,,
75d48a75-cc1c-4dd0-9f37-c2b48a083675,cpp\75d48a75-cc1c-4dd0-9f37-c2b48a083675.jpg,"THERE GOES WM WE'LL GE ABLE TOY OUR PLANE! IT's GET ANOTHER GOING TO PLANE IN CARACAS WE'LL HAVE TO BAIL OuT. . nnn GP HE FOLLOWNG CGAY, HANK AND GLENN GET ANOTHER Ane. ee eae WE HANE TO MAKE UP FoR LOST TIME! RICKEY NAN WE'D LIKE TO SEE Mee. RICKEY M, RICKEY WE'RE . NO HERE! BUST IN FRIENDS OF HIS FROM NOBODN AND MAKE THE UNITED STATES Kee ! a BICKEN'S ZANCHO I ABOUT FIFTEEN MILES oe FROM HERE We'LL SRST RENT A CAR AND GO FT RIGHT NOU THERE RIGHT AWAY 47 ARE HANK!",Action,0,There goes WM WE'LL GE ABLE TOY OUR PLANE! It's GET ANOTHER GOING TO PLANE in CARACAS WE'll HAVE TO BAIL OuT. . nnn GP HE FOLLOWNG,non-spoiler,,,,,,,
75da0e12-8dc1-4bc5-b8b5-c64cc446aeef,cpp\75da0e12-8dc1-4bc5-b8b5-c64cc446aeef.jpg,"HOW ABOUT ROUNDING UP WAS ARRESTED, MOST OF HIS MOB WERE KILLED OR. CAPTURED, POLICE FIGURED Ht PUT EA UP AND KEEP QUIET VO WEVE GOT A ALARM f HEAD START BEayo ON THE COPS HOLD, Mac SOMEBODY WILL GET HIT IF WE OPEN FIRE! YOU'D Wik YES HERES A HUNDRED DOLLARS ' MAX WITH THE CROWD AND BUCK INTO THAT ALLEY ,",Action,1,"Most of his MOB WERE killed or. CAPTURED, police say.",spoiler,,,,,,,
75ed6400-dc25-46a2-9402-ef089b1d9f06,cpp\75ed6400-dc25-46a2-9402-ef089b1d9f06.jpg,"Seetuing WTR eens PTION, I TOOK THE NEXT TRAIN UP TO. THE PO RARM, FAND BARTS ES HAPPY. EXCLAMA TION 2 BLMOST MADE ME Fone My DION? T YOU TELL ME I. .. 1 WOULD HAVE GEE ITS GOOD TOSEE You! NOT HAPPEN AGAIN J THEN YOU THINK THAT ALL I SAID TO YOUEVERY TIME OUR LIPS MET I WAS JUST TRYING TO DO YOU OUT OF THAT MONEY ! I1 CAN? T BELIEVES ITS A LIEN ON MY FARM. I DONT HAVE TO TELL YOu WHAT THIS PLACE MEANS TO ME ITS ALL I HAVE LEFT! THAT PAPER GIVES YOU THE RIGHT TO TAKE MY FARM. IT? LL MORE THAN COVER THE COST OF YOUR CAR, NORMA WHy WHY YOU WERE COMING? MET YOU AND. .. AND. .. ! NEGRO ROMANCE L THINK OVER Dol BART! YOU SEE, I ALREADY KNOW. THAT YOu HAVE NO CAR I BELIEVE. WHATI SEE! 1D LIKE. TO KNOW WHAT YOL? RE GOING TO 90 ABOUT MAKING GooD THE LOSS OF MY YOU? RE NG THIS, NO INSURANCE? OHTI THOUGHT IT IT WAS STILL IN FORCE. YOU DO BE LIEVE THAT, DON? T YOU s. NORMA ? INSURANCE. THEY WOULDN? T MY YOU OWE ME TWO THOUSAND DOLLARS AND L WANT IT! 1 DIDNT MEAN HONOR CLAIM. HERE, NORMA. Bart I THINK THIS STARED SHOULD COVER AT ME THE DEBT 1 d SILENTLY, OWE YOU, FOR A LONG UNTIL I RAISE MOMENT. THE CASH HIS FACE i REVEALED THE FLEETING DOUBTS THAT ASSAILED HIM, THEN, HE TURNED ON HIS HEEL AND STRODE AWAY. HE LEFT FOR THE CITY IMMEDIATELY AFTERWARDS. THE NEXT MORNING. .. WITH TENDERNESS AND DEEP AFFECTION. SUDDENLY, I WANTED HIS ARMS AROUND ME AGAIN, AND THE REASSURANCE OF A LOVE T HAD DOUBTED. .. . LETS NOT EVEN DISCUSS IT, NORMA. 1 WANT YOU TO HAVE IT! AFTER ALL, l DO OWE YOU SOME MONEY. YOURE ENTITLED PERHAPS YOU HAD PLEASE, BART A RIGHT TO BE tee SUSPICIOUS! BUT FORGET THIS I THOUGHT OUR HAPPENED! LOVE WOULD HAVE I CANT GIVEN YOU FAITH BEAR YOUR TO SOME COLLATERAL J FEELING THIS WAY TOWARD ME!",Romance,1,EXCLAMA TION 2 BLMOST MADE ME Fone My DION? T YOU TELL ME I. .. 1 WOULD HAVE GEE ITS GOOD TOSEE You! NOT HAPPEN AGAIN J THEN YOU,spoiler,,,,,,,
75f9c2ba-fd8b-4cdb-8728-605eb06fa66e,cpp\75f9c2ba-fd8b-4cdb-8728-605eb06fa66e.jpg,"THE BLUE BEETLE B GO AHEAD AND SHOOT. MY ARMOR WILL STOP THE BULLETS THIS 1S WHAT HAPPENS WHEN FE IGET REALLY 4 WE'LL FIND ovTt 4 ate SOON, MISS PARNELL Gee AVES. gee A ALTHOUGH I HAVE a THAT'LL TRI od hE THE REAL LEADER A PRETTY GOOD pil RINTO BETRAYING 4g THE REA! IDEA WHO THE SUAS By fy LEADER, LEADER S ae ee 3 MSELF ' q WHO 1S?",Mystery,1,The leader is the one who gets to shoot first. The leader is also the one that gets to lead the team.,non-spoiler,,,,,,,
760b407d-5ef0-4c76-b9d7-a943e509f69d,cpp\760b407d-5ef0-4c76-b9d7-a943e509f69d.jpg,"BUT, WAIT. .. ERICA LINOSTROM! WHY, YES, , WHY DION'T FOR REASONS OF MY OWN, I COULON'T FAMILY? WHAT'S THIS BUSINESS ABO! UT BARTOW 2 HE ISON SOLAR! Z HAVE UNDENIABLE ROO! LINOSTROM BELIEVEO SOME NO! HE'S INSIDE DAY SOMETHING WOULD 14 BARTOW SOLAR! GO WRONG WITH SOLAR, GO INSIDE SOLAR , TOO THROUGH THE CENTURIES. .. HESE BARTOW AND THE FREEZE? mt BY JUPITER. .. YOU WERE RIGHT, ERICA! WE ARE GOING RIGHT THROUGH SOLAR WOU KNOW SO, LINDSTROM. .. i YOU'RE TOO PRETTYTO TEL WE'LL BE LIES! WE'RE GOING DESTROYEO ACEPORT OR",Mystery,1," ERICA LINOSTROM! WHY, YES, , WHY DION'T FOR REASONS OF MY OWN, I COULON'T FAMILY? WHAT'S THIS BUSINESS ABO! UT BARTOW 2",non-spoiler,,,,,,,
76278c72-cb27-4ad2-8321-2ff17c368485,cpp\76278c72-cb27-4ad2-8321-2ff17c368485.jpg,"HI, COACH! EXLIEUT. 6YZ MANSKI REPORTING af N THE WAR YEAR OF 1944, NOTRE DAME FINOS ITS ONCEGREAT, STARMANNED FOOTBALL TEAM OECIMATED BY THE CALL OF THE ARMED FORCES. COACH ED HIMSELF WITH A GROUP OF SIXTEEN NG MCKEEVER SUBSTITUTING FOR FRANK LEAHY ON DUTY WITH THE NAVY, FINDS 70 EIGHTEENYEAROLD YOUNGSTERS BADLY IN NEED OF VETERANS TO BOLSTER THE TEAM, McKFEVER HAS LEARNED THAT FRANK SYZMANSK, VARSITY CENTER? OF 43, FOLLOWING A PLANE CRASH, 5 RECEIVING A MEDIC AL DISCHARGE FROM THE NAVY. HE HURRIEDLY SENOS SYZMANSK A WIRE ANP. .. T'M JOINING McKEEVER ANDO THE TEAM AT BEAR HAPPY TO SEE YOU, FRANK MOUNTAIN, NEW YORK, T'LL HEY CATCH THAT OLD GEEZERMUST BE OVER 20, AT LEAST! GOOD LUCK, FRANK! ANO REMEMBER, YOU'RE STILL A MIGHTY WEAK BOY! PLAY AS LITTLE AS POSSIBLE. .. AND NOT AT ALL, IF YOUCAN HELP IT YEAH , THAT'S SYZMANSKI. HE WAS CENTER ON LAST YEAR'S VARSITY.",Sports,1,"NEW: VARSITY CENTER? OF 43, FOLLOWING A PLANE CRASH, 5 RECEIVING A MEDIC AL DISCHARGE. NEW: SENOS SYZMANSK A WIRE ANP",non-spoiler,,,,,,,
